"Name","Internal name","Type","Description","Group name","Form field","Options","Read only value","Read only definition","Calculated","External options","Deleted","HubSpot defined","Created user","Usages","Fill rate","Last Updated Time","Update Source"
"Cumulative time in ""Contract Sent (Sponsorships)""","hs_v2_cumulative_time_in_1287970824","number","The cumulative time in seconds spent by the deal in the 'Contract Sent' stage, 'Sponsorships' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Not Interested (Old (inactive))""","hs_v2_cumulative_time_in_22661ebc_681a_476d_a44a_c667e3320359_1906295900","number","The cumulative time in seconds spent by the deal in the 'Not Interested' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Lead (Old 2 (inactive))""","hs_v2_cumulative_time_in_41740915","number","The cumulative time in seconds spent by the deal in the 'Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.55%","1/16/24 7:18 AM CST","HubSpot Calculation"
"Cumulative time in ""Working Lead (Old 2 (inactive))""","hs_v2_cumulative_time_in_41740916","number","The cumulative time in seconds spent by the deal in the 'Working Lead' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.12%","7/30/25 2:12 PM CDT","HubSpot Calculation"
"Cumulative time in ""Wants postcards (Old (inactive))""","hs_v2_cumulative_time_in_5729c1e2_e23b_456a_8004_ba1f680ebc63_174389879","number","The cumulative time in seconds spent by the deal in the 'Wants postcards' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Discovery (Ministry (inactive))""","hs_v2_cumulative_time_in_6105698","number","The cumulative time in seconds spent by the deal in the 'Discovery' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","53.29%","9/9/25 12:29 PM CDT","Record Merge"
"Cumulative time in ""Negotiation (Ministry (inactive))""","hs_v2_cumulative_time_in_6105701","number","The cumulative time in seconds spent by the deal in the 'Negotiation' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","12.61%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Cumulative time in ""Verbal Yes/Contract Sent (Ministry (inactive))""","hs_v2_cumulative_time_in_6105702","number","The cumulative time in seconds spent by the deal in the 'Verbal Yes/Contract Sent' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Report (1)","10.91%","5/9/25 8:04 AM CDT","HubSpot Calculation"
"Cumulative time in ""Closed won (Ministry (inactive))""","hs_v2_cumulative_time_in_6105703","number","The cumulative time in seconds spent by the deal in the 'Closed won' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.16%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Cumulative time in ""Closed lost (Ministry (inactive))""","hs_v2_cumulative_time_in_6105704","number","The cumulative time in seconds spent by the deal in the 'Closed lost' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","2.62%","10/9/25 4:56 PM CDT","HubSpot Calculation"
"Cumulative time in ""Stage (Old 2 (inactive))""","hs_v2_cumulative_time_in_660511","number","The cumulative time in seconds spent by the deal in the 'Stage' stage, 'Old 2 (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.18%","2/26/25 11:36 AM CST","HubSpot Calculation"
"Cumulative time in ""Contacted (Old (inactive))""","hs_v2_cumulative_time_in_6c84923b_4ada_4141_a132_3acb8f19ef27_1860999466","number","The cumulative time in seconds spent by the deal in the 'Contacted' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","10/29/21 2:56 PM CDT","HubSpot Processing"
"Cumulative time in ""Box Sent (Old (inactive))""","hs_v2_cumulative_time_in_708fbb00_714c_4f03_8569_d8aef1b57345_1088365520","number","The cumulative time in seconds spent by the deal in the 'Box Sent' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Demo (Ministry (inactive))""","hs_v2_cumulative_time_in_8350900","number","The cumulative time in seconds spent by the deal in the 'Demo' stage, 'Ministry (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","32.31%","8/7/25 9:50 AM CDT","Record Merge"
"Cumulative time in ""Transferred Leads (Old (inactive))""","hs_v2_cumulative_time_in_945caa15_225a_4837_95d3_5324d0531a40_369309293","number","The cumulative time in seconds spent by the deal in the 'Transferred Leads' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","7/30/21 1:06 PM CDT","HubSpot Processing"
"Cumulative time in ""Basket Dropped Off (Old (inactive))""","hs_v2_cumulative_time_in_d195df4e_ef2a_48c0_83a2_d4d1bbb154e4_134791292","number","The cumulative time in seconds spent by the deal in the 'Basket Dropped Off' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Cumulative time in ""Postcards sent (Old (inactive))""","hs_v2_cumulative_time_in_e98d6bfa_50c3_4a26_91ce_0d10b77d7b9f_1875140207","number","The cumulative time in seconds spent by the deal in the 'Postcards sent' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0%","",""
"Date entered ""Pastors Landing Page (Old (inactive))""","hs_v2_date_entered_00d8e4c0_c377_4ff8_a60f_fa41d452bef3_1315392801","datetime","The date and time when the deal entered the 'Pastors Landing Page' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.09%","10/24/23 3:20 PM CDT","HubSpot Processing"
"Date entered ""Lead (Old (inactive))""","hs_v2_date_entered_0b4a174b_6fe2_4800_b39d_278ed0e2f7cf_1217684179","datetime","The date and time when the deal entered the 'Lead' stage, 'Old (inactive)' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.05%","",""
"Date entered ""Prospecting (Agencies)""","hs_v2_date_entered_101563721","datetime","The date and time when the deal entered the 'Prospecting' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","1.7%","7/8/24 1:51 PM CDT","HubSpot Calculation"
"Date entered ""First Meeting (Agencies)""","hs_v2_date_entered_101563722","datetime","The date and time when the deal entered the 'First Meeting' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.64%","7/8/24 1:50 PM CDT","HubSpot Calculation"
"Date entered ""Client Discussion / Identification (Agencies)""","hs_v2_date_entered_101563723","datetime","The date and time when the deal entered the 'Client Discussion / Identification' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.51%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Date entered ""Data Dashboard Deep Dive (Agencies)""","hs_v2_date_entered_101563724","datetime","The date and time when the deal entered the 'Data Dashboard Deep Dive' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.41%","7/1/24 9:06 AM CDT","HubSpot Calculation"
"Date entered ""Relationship Scoping (Agencies)""","hs_v2_date_entered_101563725","datetime","The date and time when the deal entered the 'Relationship Scoping' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.41%","9/24/24 9:13 AM CDT","HubSpot Calculation"
"Date entered ""Set Client Meetings (Agencies)""","hs_v2_date_entered_101563726","datetime","The date and time when the deal entered the 'Set Client Meetings' stage, 'Agencies' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","0.37%","9/24/24 8:42 AM CDT","HubSpot Calculation"
"Date entered ""Discovery Call Completed (New Business)""","hs_v2_date_entered_1040840050","datetime","The date and time when the deal entered the 'Discovery Call Completed' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","14.08%","1/29/26 1:51 PM CST","HubSpot Calculation"
"Date entered ""Demonstration complete (New Business)""","hs_v2_date_entered_1040840051","datetime","The date and time when the deal entered the 'Demonstration complete' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","9.16%","1/20/26 8:17 AM CST","HubSpot Calculation"
"Date entered ""Proposal Sent (New Business)""","hs_v2_date_entered_1040840052","datetime","The date and time when the deal entered the 'Proposal Sent' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.79%","1/20/26 3:18 PM CST","HubSpot Calculation"
"Date entered ""Negotiation & Objections (New Business)""","hs_v2_date_entered_1040840053","datetime","The date and time when the deal entered the 'Negotiation & Objections' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","4.1%","1/27/26 9:38 AM CST","HubSpot Calculation"
"Date entered ""Quote sent for signature (New Business)""","hs_v2_date_entered_1040840054","datetime","The date and time when the deal entered the 'Quote sent for signature' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Pipeline object tag (1)","3.04%","1/29/26 11:24 AM CST","HubSpot Calculation"
"Date entered ""Closed Won (New Business)""","hs_v2_date_entered_1040840055","datetime","The date and time when the deal entered the 'Closed Won' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","Automation platform flow (1)","11.27%","1/27/26 10:56 AM CST","HubSpot Calculation"
"Date entered ""Closed Lost (New Business)""","hs_v2_date_entered_1040840056","datetime","The date and time when the deal entered the 'Closed Lost' stage, 'New Business' pipeline","dealstages","false","","true","true","false","false","false","true","HubSpot","","5.15%","1/22/26 11:24 AM CST","HubSpot Calculation"
